particle_id,longitude,latitude,mass,water_fraction,age_hours
79,72.59747374329197,18.967475795210312,1.0,0.0,0.0
80,72.60487783615189,18.95812476944905,1.0,0.0,0.0
81,72.6026990575664,18.962236978993353,1.0,0.0,0.0
82,72.58416459706342,18.967527418099987,1.0,0.0,0.0
83,72.65441904190492,18.987823607203683,1.0,0.0,0.0
84,72.62322572345634,18.969063478066712,1.0,0.0,0.0
85,72.6168437652883,18.940858078743243,1.0,0.0,0.0
86,72.61823879284108,18.981528644680736,1.0,0.0,0.0
87,72.635821831774,18.97799932057303,1.0,0.0,0.0
88,72.62073674535107,18.964609298357363,1.0,0.0,0.0
89,72.6159273285811,18.996817826915848,1.0,0.0,0.0
90,72.60890855381058,18.998305410793936,1.0,0.0,0.0
91,72.66565472918477,18.95662833268954,1.0,0.0,0.0
92,72.62389815401652,18.980879833487393,1.0,0.0,0.0
93,72.59236453787784,18.969191481793153,1.0,0.0,0.0
94,72.59068269757906,18.99968822853523,1.0,0.0,0.0
95,72.6036280100706,18.94830921005501,1.0,0.0,0.0
96,72.61066643492074,18.95833621920433,1.0,0.0,0.0
97,72.60589667420598,18.97950002248152,1.0,0.0,0.0
98,72.58087982694046,18.983346518331675,1.0,0.0,0.0
99,72.60499905945842,18.99285268053917,1.0,0.0,0.0
100,72.61420874113045,18.969035177029067,1.0,0.0,0.0
101,72.62784046712439,18.981578024185968,1.0,0.0,0.0
102,72.61719129410562,18.965423280961133,1.0,0.0,0.0
103,72.64186746889084,18.948669021093583,1.0,0.0,0.0
104,72.62860193913914,18.987543902515785,1.0,0.0,0.0
105,72.62380628215439,18.985407141522888,1.0,0.0,0.0
106,72.61215683189862,18.995356698791834,1.0,0.0,0.0
107,72.63423797549986,18.97107319503048,1.0,0.0,0.0
108,72.60553601930408,18.98522522563367,1.0,0.0,0.0
109,72.60053965489584,18.97993827462021,1.0,0.0,0.0
110,72.62859125639314,18.963924756764236,1.0,0.0,0.0
111,72.61740814067328,18.959662564745436,1.0,0.0,0.0
112,72.6299733263143,18.975892855637515,1.0,0.0,0.0
113,72.60495831162726,18.93837634193864,1.0,0.0,0.0
114,72.62022432716226,18.9728835691206,1.0,0.0,0.0
115,72.63134934771479,18.972585707766477,1.0,0.0,0.0
116,72.62507231881548,18.97761332781805,1.0,0.0,0.0
117,72.60184618946806,18.98328355581132,1.0,0.0,0.0
118,72.60335330890136,18.990902566965673,1.0,0.0,0.0
119,72.62483506861601,18.99358732955074,1.0,0.0,0.0
120,72.60164346559924,18.96789456655499,1.0,0.0,0.0
121,72.59610428951021,18.969389793691764,1.0,0.0,0.0
122,72.60551510812552,18.96787005199093,1.0,0.0,0.0
123,72.61048078649338,18.99917671277693,1.0,0.0,0.0
124,72.61915252929212,18.94486844240789,1.0,0.0,0.0
125,72.64055227093975,18.98442120509716,1.0,0.0,0.0
126,72.61135547101146,18.98483728698439,1.0,0.0,0.0
127,72.6312881602411,18.987549209693807,1.0,0.0,0.0
128,72.64142920675654,18.952345938247472,1.0,0.0,0.0
129,72.62161531601292,18.976117074112917,1.0,0.0,0.0
130,72.6132842104866,18.98759816772304,1.0,0.0,0.0
131,72.62483935030654,18.985857189300617,1.0,0.0,0.0
132,72.61880978700552,18.980192823084952,1.0,0.0,0.0
133,72.62349197208256,18.978924490356533,1.0,0.0,0.0
134,72.6105958683446,18.98291328688538,1.0,0.0,0.0
135,72.61747615882,18.97144770639144,1.0,0.0,0.0
136,72.6431393591148,18.966573664077526,1.0,0.0,0.0
137,72.62121849399993,18.99098652530943,1.0,0.0,0.0
138,72.62854664793142,19.008553640680717,1.0,0.0,0.0
139,72.60771218687802,18.971605581875288,1.0,0.0,0.0
140,72.61382920366124,18.98293108009136,1.0,0.0,0.0
141,72.63271732061456,18.944098274097307,1.0,0.0,0.0
142,72.62450992567575,18.99356271064878,1.0,0.0,0.0
143,72.62656742632836,18.960986059746286,1.0,0.0,0.0
144,72.64446731707986,18.97456987369743,1.0,0.0,0.0
145,72.6109259525079,18.99704225493199,1.0,0.0,0.0
146,72.61706358465743,18.986407526106326,1.0,0.0,0.0
147,72.58212864067934,18.974065713623176,1.0,0.0,0.0
148,72.61888281545548,18.953580858113696,1.0,0.0,0.0
149,72.6036866666934,18.927903077870088,1.0,0.0,0.0
150,72.6089744716882,18.990520512598856,1.0,0.0,0.0
151,72.62433877131454,18.979208659273468,1.0,0.0,0.0
152,72.62849086464628,18.979439519692498,1.0,0.0,0.0
153,72.61756865387973,18.95513350861066,1.0,0.0,0.0
154,72.62780524535307,18.961505812360716,1.0,0.0,0.0
155,72.6232890933309,18.991055322871066,1.0,0.0,0.0
156,72.61393093703511,18.990653934416102,1.0,0.0,0.0
157,72.61457369888095,18.97695730747991,1.0,0.0,0.0
158,72.6294100645139,18.977662995684383,1.0,0.0,0.0
159,72.60151692165516,18.986871806186382,1.0,0.0,0.0
160,72.60996646196799,18.967796373742324,1.0,0.0,0.0
161,72.61823259884515,18.97341942758223,1.0,0.0,0.0
162,72.6311777017405,19.017484714945954,1.0,0.0,0.0
163,72.60445916808972,18.985686837055816,1.0,0.0,0.0
164,72.59366259764465,18.96433969491006,1.0,0.0,0.0
165,72.64241549576285,18.992698200647563,1.0,0.0,0.0
166,72.62918562104595,18.977505607031322,1.0,0.0,0.0
167,72.62116990395803,18.958418554544046,1.0,0.0,0.0
168,72.63672071597819,18.98442686398567,1.0,0.0,0.0
169,72.62294589393005,18.94059560113097,1.0,0.0,0.0
170,72.62200471398349,18.979778109744213,1.0,0.0,0.0
171,72.58042239770879,18.963686955491795,1.0,0.0,0.0
172,72.62310581284784,18.944103744848633,1.0,0.0,0.0
173,72.61529760628171,18.983710406547058,1.0,0.0,0.0
174,72.61363406693985,18.97023766460621,1.0,0.0,0.0
175,72.61839925956578,18.978983140935153,1.0,0.0,0.0
176,72.62126758912991,18.963173815723643,1.0,0.0,0.0
177,72.59689735257096,18.94684373348592,1.0,0.0,0.0
178,72.62603550115904,18.95387810339174,1.0,0.0,0.0
179,72.62702537327762,18.953915979222877,1.0,0.0,0.0
180,72.59897549246438,18.996365381335785,1.0,0.0,0.0
181,72.62583122975848,18.9593861114512,1.0,0.0,0.0
182,72.65012210309935,18.97413336014331,1.0,0.0,0.0
183,72.61171785465929,18.98016189747453,1.0,0.0,0.0
184,72.61631067346755,18.96368448390468,1.0,0.0,0.0
185,72.6584801013452,18.955224802425935,1.0,0.0,0.0
186,72.60414140629902,18.99648421581364,1.0,0.0,0.0
187,72.6012801223036,18.99625643711877,1.0,0.0,0.0
188,72.64375562540563,18.991895923835504,1.0,0.0,0.0
189,72.61972445894445,18.977587880291935,1.0,0.0,0.0
190,72.6260484060895,18.95971232862691,1.0,0.0,0.0
191,72.59913069631793,18.97095267123371,1.0,0.0,0.0
192,72.62293999468025,18.94727838870199,1.0,0.0,0.0
193,72.62946387300623,18.98075103243366,1.0,0.0,0.0
194,72.61688227716776,18.962323092648766,1.0,0.0,0.0
195,72.61045109273654,18.958858848267695,1.0,0.0,0.0
196,72.61550306688048,18.98202508139975,1.0,0.0,0.0
197,72.60743318261598,18.97503600358149,1.0,0.0,0.0
198,72.61423174252174,19.002236947864926,1.0,0.0,0.0
199,72.61120324269406,18.965941662497308,1.0,0.0,0.0
200,72.62626812687132,18.983458123624697,1.0,0.0,0.0
201,72.62656202449442,18.953529038815645,1.0,0.0,0.0
202,72.66957421310802,18.96333994547089,1.0,0.0,0.0
203,72.61688757508131,18.987999972780813,1.0,0.0,0.0
204,72.63010831907921,19.00148533929895,1.0,0.0,0.0
205,72.6402075385264,18.952973903761436,1.0,0.0,0.0
206,72.61169594142682,18.979111744463836,1.0,0.0,0.0
207,72.61365298068414,18.99296155963558,1.0,0.0,0.0
208,72.6186183995719,18.996345839716472,1.0,0.0,0.0
209,72.60868795814783,18.974803043953376,1.0,0.0,0.0
210,72.63923913898257,18.99404911244219,1.0,0.0,0.0
211,72.62572746408453,18.993316975682873,1.0,0.0,0.0
212,72.60955256990428,18.972490465608004,1.0,0.0,0.0
213,72.62505386257949,18.968740917975072,1.0,0.0,0.0
214,72.63435580634437,18.98154061359094,1.0,0.0,0.0
215,72.61888872759708,18.992998649210953,1.0,0.0,0.0
216,72.64585144231526,18.983033143074177,1.0,0.0,0.0
217,72.60543849067592,18.97242400204169,1.0,0.0,0.0
218,72.6182539712142,19.00418260429068,1.0,0.0,0.0
219,72.6409475206923,18.957585349128305,1.0,0.0,0.0
220,72.61603786614707,18.95928549867541,1.0,0.0,0.0
221,72.65715988337358,18.96790470823765,1.0,0.0,0.0
222,72.60499238051842,18.962998838533444,1.0,0.0,0.0
223,72.60586271281115,18.964128913775163,1.0,0.0,0.0
224,72.63388837572995,18.99074213823598,1.0,0.0,0.0
225,72.61545642605934,18.946550047961853,1.0,0.0,0.0
226,72.62726793192404,18.971191980839325,1.0,0.0,0.0
227,72.60588500420052,18.977494878592104,1.0,0.0,0.0
228,72.62855898566474,18.98903390888229,1.0,0.0,0.0
229,72.602546132232,18.986772685981304,1.0,0.0,0.0
230,72.59807264017292,18.994956540188358,1.0,0.0,0.0
231,72.60683621466508,18.96256331834397,1.0,0.0,0.0
232,72.63971695725574,18.971358646809318,1.0,0.0,0.0
233,72.60050953803844,19.00233558277731,1.0,0.0,0.0
234,72.61404460763134,18.977104975380673,1.0,0.0,0.0
235,72.6025882547411,18.98417238100733,1.0,0.0,0.0
236,72.63489392635843,18.992664922944524,1.0,0.0,0.0
237,72.63292682502255,18.98099906536781,1.0,0.0,0.0
238,72.60530816440952,18.976851467339067,1.0,0.0,0.0
239,72.59839736646605,18.97466017179931,1.0,0.0,0.0
240,72.62848413802713,18.98600873264333,1.0,0.0,0.0
241,72.59989088839859,18.99105762151078,1.0,0.0,0.0
242,72.6341201588168,18.97253429666347,1.0,0.0,0.0
243,72.58912973191676,18.971632549351412,1.0,0.0,0.0
244,72.62129997196021,18.96272145716292,1.0,0.0,0.0
245,72.62557245705847,18.98064044874766,1.0,0.0,0.0
246,72.61747059694713,18.995778248708064,1.0,0.0,0.0
247,72.62388312386088,18.971129846748962,1.0,0.0,0.0
248,72.64817549478721,18.968663229354107,1.0,0.0,0.0
249,72.60138367106168,18.982019050821062,1.0,0.0,0.0
250,72.62207713396023,19.00855916252766,1.0,0.0,0.0
251,72.59450902028144,18.988379176785696,1.0,0.0,0.0
252,72.62211811911656,18.96000294953837,1.0,0.0,0.0
253,72.63399183603569,18.973337656554403,1.0,0.0,0.0
254,72.6149392114399,18.96220484944041,1.0,0.0,0.0
255,72.60343463300174,18.98488233505779,1.0,0.0,0.0
256,72.6140392233782,18.97792120751635,1.0,0.0,0.0
257,72.60524530524333,18.985412638391075,1.0,0.0,0.0
258,72.58956471758582,18.978489245861386,1.0,0.0,0.0
259,72.61157297596708,18.956760541091107,1.0,0.0,0.0
260,72.59893787259364,18.97420605724484,1.0,0.0,0.0
261,72.58456422086712,18.991406932221153,1.0,0.0,0.0
262,72.62108299316434,18.969860100588907,1.0,0.0,0.0
263,72.64047347237431,18.964576729243557,1.0,0.0,0.0
264,72.60112200248079,18.9887911754955,1.0,0.0,0.0
265,72.64718940474333,18.969275824717638,1.0,0.0,0.0
266,72.63020763327562,18.971037856734466,1.0,0.0,0.0
267,72.63213864953126,18.979188949182028,1.0,0.0,0.0
268,72.62193381966702,18.987546541339622,1.0,0.0,0.0
269,72.6155565994314,18.976661237290024,1.0,0.0,0.0
270,72.637586354773,18.968953917163084,1.0,0.0,0.0
271,72.60910298877418,18.992349263989155,1.0,0.0,0.0
272,72.61712679393952,18.98035849459458,1.0,0.0,0.0
273,72.63555953701012,18.979493440564667,1.0,0.0,0.0
274,72.6142848036365,18.970578785058134,1.0,0.0,0.0
275,72.61384347237599,18.963425626339372,1.0,0.0,0.0
276,72.61411805771333,18.972150070358694,1.0,0.0,0.0
277,72.61914688423485,18.97278191071185,1.0,0.0,0.0
278,72.6173124957568,18.980477097343304,1.0,0.0,0.0
279,72.62452229930534,19.001575423711877,1.0,0.0,0.0
280,72.6395615920817,18.980180881892533,1.0,0.0,0.0
281,72.61656398552682,18.984270174389163,1.0,0.0,0.0
282,72.61461132803952,18.980424961366072,1.0,0.0,0.0
283,72.64629789891957,18.982714871506396,1.0,0.0,0.0
284,72.62016830724725,18.974124669881068,1.0,0.0,0.0
285,72.62175148336672,18.98384033719972,1.0,0.0,0.0
286,72.59611128782925,18.970902707664944,1.0,0.0,0.0
287,72.61504005397434,18.988230881337202,1.0,0.0,0.0
288,72.59681554184087,18.969005476458115,1.0,0.0,0.0
289,72.61388961529775,19.013345711911203,1.0,0.0,0.0
290,72.64038587787795,18.972489807670712,1.0,0.0,0.0
291,72.62838722698274,18.979950024960214,1.0,0.0,0.0
292,72.62741010230984,18.997304815810274,1.0,0.0,0.0
293,72.64124500355092,18.969902928430614,1.0,0.0,0.0
294,72.61624843096038,18.987161639266187,1.0,0.0,0.0
295,72.63562979520867,18.990875298762287,1.0,0.0,0.0
296,72.61975415310317,18.95110322374617,1.0,0.0,0.0
297,72.63203558991509,18.986686363521383,1.0,0.0,0.0
298,72.62963661362038,18.9883740718599,1.0,0.0,0.0
299,72.62319383563928,18.974403432837672,1.0,0.0,0.0
300,72.62181410926014,18.97247091180484,1.0,0.0,0.0
301,72.6263180376351,18.965624995868495,1.0,0.0,0.0
302,72.62373709538227,18.98093304140613,1.0,0.0,0.0
303,72.61991788231806,18.978897764324216,1.0,0.0,0.0
304,72.60825202042597,18.97343096108867,1.0,0.0,0.0
305,72.63264076498122,18.958959975456597,1.0,0.0,0.0
306,72.6326154834603,18.960642373372355,1.0,0.0,0.0
307,72.59004203844026,18.986187715904805,1.0,0.0,0.0
308,72.59473447965371,18.957082981574054,1.0,0.0,0.0
309,72.63834951194485,18.991701384682706,1.0,0.0,0.0
310,72.60242585687826,18.988576320560345,1.0,0.0,0.0
311,72.63003596745676,18.98284151207787,1.0,0.0,0.0
312,72.62376990107313,18.95803991615827,1.0,0.0,0.0
313,72.61158935064506,18.955910360097747,1.0,0.0,0.0
314,72.62531873078608,19.00291346780094,1.0,0.0,0.0
315,72.60088287389006,18.944450043242192,1.0,0.0,0.0
316,72.62154486064601,18.971010823112838,1.0,0.0,0.0
317,72.63442740229252,18.958462982103637,1.0,0.0,0.0
318,72.60710739116969,18.974410656776843,1.0,0.0,0.0
319,72.63759737467629,18.97376399119817,1.0,0.0,0.0
320,72.6532023091888,18.976030890854762,1.0,0.0,0.0
321,72.60479771504363,19.01334238698202,1.0,0.0,0.0
322,72.61658141518343,18.97995640910751,1.0,0.0,0.0
323,72.63023354029477,19.01755596103269,1.0,0.0,0.0
324,72.6438248677656,18.96710311811236,1.0,0.0,0.0
325,72.61991194832859,18.9530733059399,1.0,0.0,0.0
326,72.62330122674005,18.990864492774637,1.0,0.0,0.0
327,72.5992571035443,18.96375688996514,1.0,0.0,0.0
328,72.61244346775489,18.97709113649309,1.0,0.0,0.0
329,72.62799870427538,18.985639843268096,1.0,0.0,0.0
330,72.58427585150189,18.954220971713934,1.0,0.0,0.0
331,72.61057451262596,19.000991567993236,1.0,0.0,0.0
332,72.59239380941035,18.963948109212993,1.0,0.0,0.0
333,72.60697888212044,18.970958088099646,1.0,0.0,0.0
334,72.63016503718515,18.985634488274968,1.0,0.0,0.0
335,72.61118595266456,18.976736605615425,1.0,0.0,0.0
336,72.6184293815836,18.98816757381826,1.0,0.0,0.0
337,72.5944430218308,18.98363821019453,1.0,0.0,0.0
338,72.62202535758254,18.969665188253813,1.0,0.0,0.0
339,72.67070087205424,18.963376434577874,1.0,0.0,0.0
340,72.61719439796808,18.991054683856017,1.0,0.0,0.0
341,72.61783783864102,18.975692075287462,1.0,0.0,0.0
342,72.64217004689354,18.976841657994086,1.0,0.0,0.0
343,72.61467772840022,18.985871354468205,1.0,0.0,0.0
344,72.6334557450999,18.961741256567397,1.0,0.0,0.0
345,72.61226552689142,18.98902589227372,1.0,0.0,0.0
346,72.61121015835519,18.964547259960213,1.0,0.0,0.0
347,72.61926537220909,18.989711848309618,1.0,0.0,0.0
348,72.63263642431018,18.971770399807117,1.0,0.0,0.0
349,72.59629642654328,18.964508150342315,1.0,0.0,0.0
350,72.64567319100458,18.967101947939163,1.0,0.0,0.0
351,72.63291604740957,18.988307129831206,1.0,0.0,0.0
352,72.63868676644395,18.96658854836604,1.0,0.0,0.0
353,72.60644315161576,18.96937821511396,1.0,0.0,0.0
354,72.64055920471874,18.975414202916003,1.0,0.0,0.0
355,72.62105507678824,18.99022579048919,1.0,0.0,0.0
356,72.60860574612327,18.949563280710755,1.0,0.0,0.0
357,72.62410668082373,18.95360556412939,1.0,0.0,0.0
358,72.64106068568731,18.983111438439213,1.0,0.0,0.0
359,72.59805304495642,19.007993221870333,1.0,0.0,0.0
360,72.62020042807842,18.952709761839106,1.0,0.0,0.0
361,72.59861935523952,18.97489253448326,1.0,0.0,0.0
362,72.57249792979506,18.966540981749056,1.0,0.0,0.0
363,72.61941322540387,18.97468214283106,1.0,0.0,0.0
364,72.6542355688393,18.957365067160048,1.0,0.0,0.0
365,72.61965277901447,18.969403561752408,1.0,0.0,0.0
366,72.6075532076422,18.96130925241202,1.0,0.0,0.0
367,72.59399315408406,18.992476381998983,1.0,0.0,0.0
368,72.64522582388733,18.958890485137054,1.0,0.0,0.0
369,72.61578321508554,18.93930461676028,1.0,0.0,0.0
370,72.62465025603622,18.989697630542754,1.0,0.0,0.0
371,72.61453216322704,18.990811549507637,1.0,0.0,0.0
372,72.58944974436969,18.95318087664533,1.0,0.0,0.0
373,72.61466851662242,18.96359643595518,1.0,0.0,0.0
374,72.64449958004269,18.967246588577144,1.0,0.0,0.0
375,72.58247112463883,18.984199692427726,1.0,0.0,0.0
376,72.61674924247649,18.97566124724196,1.0,0.0,0.0
377,72.60591590299191,18.970728967702357,1.0,0.0,0.0
378,72.62279388159638,18.961998351203892,1.0,0.0,0.0
379,72.61051122265158,18.960285031841707,1.0,0.0,0.0
380,72.6301633763407,18.965587015922335,1.0,0.0,0.0
381,72.64697598397208,18.990401738798145,1.0,0.0,0.0
382,72.63871081425881,18.961725774746,1.0,0.0,0.0
383,72.61897040510978,18.9530976538187,1.0,0.0,0.0
384,72.59332651109881,18.967739033778596,1.0,0.0,0.0
385,72.59806836733559,18.972038231624087,1.0,0.0,0.0
386,72.61330636015416,18.9908434847858,1.0,0.0,0.0
387,72.5979906423126,18.985954603279303,1.0,0.0,0.0
388,72.62083599174493,18.977100248035587,1.0,0.0,0.0
389,72.60925191168205,18.989890113511795,1.0,0.0,0.0
390,72.59986492203217,18.987782651071587,1.0,0.0,0.0
391,72.6194320189998,19.007274368882698,1.0,0.0,0.0
392,72.62179915098959,18.961070578562254,1.0,0.0,0.0
393,72.64286082012225,18.984806722982764,1.0,0.0,0.0
394,72.60895685564866,18.986269131240533,1.0,0.0,0.0
395,72.61118778888031,18.96775592165878,1.0,0.0,0.0
396,72.63410408397064,19.00444151521656,1.0,0.0,0.0
397,72.63326023884014,18.990359060301163,1.0,0.0,0.0
398,72.60958257064796,18.97874644848126,1.0,0.0,0.0
399,72.63851956380942,18.997004562906714,1.0,0.0,0.0
400,72.6017677363396,18.9690538462171,1.0,0.0,0.0
401,72.61369504719755,18.97198486647642,1.0,0.0,0.0
402,72.60140698664185,18.9604948791332,1.0,0.0,0.0
403,72.62588198925972,18.979110958679016,1.0,0.0,0.0
404,72.62616378998933,18.979551378111193,1.0,0.0,0.0
405,72.63988310515967,18.98795300034365,1.0,0.0,0.0
406,72.61960538304706,18.9661811488081,1.0,0.0,0.0
407,72.59708932630895,18.970355849541303,1.0,0.0,0.0
408,72.62093334689257,18.957903689316684,1.0,0.0,0.0
409,72.61648008332692,18.963193567950206,1.0,0.0,0.0
410,72.6120596457114,18.991492635027825,1.0,0.0,0.0
411,72.64853525904924,18.960946056563106,1.0,0.0,0.0
412,72.61460412023273,18.977368686209665,1.0,0.0,0.0
413,72.58598446063296,18.977701221993865,1.0,0.0,0.0
414,72.61013653847313,18.97673416719886,1.0,0.0,0.0
415,72.60967213061477,18.999770049117895,1.0,0.0,0.0
416,72.63945383982026,18.967554627756655,1.0,0.0,0.0
417,72.63746865495038,18.97698333887489,1.0,0.0,0.0
418,72.62091383704715,19.00808670885494,1.0,0.0,0.0
419,72.62370120718937,18.951634829084732,1.0,0.0,0.0
420,72.63823461762956,18.969512279788454,1.0,0.0,0.0
421,72.67264613626045,18.970995176357746,1.0,0.0,0.0
422,72.63272945787409,18.983884172093827,1.0,0.0,0.0
423,72.6113188090736,18.95590122690154,1.0,0.0,0.0
424,72.59403436723436,18.97431742847282,1.0,0.0,0.0
425,72.62838046190718,18.961222537302035,1.0,0.0,0.0
426,72.61777569873514,18.977711923099967,1.0,0.0,0.0
427,72.60430707588867,18.98018665286477,1.0,0.0,0.0
428,72.63147950588314,19.00235741467824,1.0,0.0,0.0
429,72.61631890691498,18.991085866719917,1.0,0.0,0.0
430,72.63293209875197,18.953785187601298,1.0,0.0,0.0
431,72.61534122470621,18.953588903947573,1.0,0.0,0.0
432,72.59863718926105,18.9736479384733,1.0,0.0,0.0
433,72.62295418506491,18.97461694734881,1.0,0.0,0.0
434,72.61074022807335,18.996664233040768,1.0,0.0,0.0
435,72.62376185939046,19.000867004707743,1.0,0.0,0.0
436,72.62432099734004,18.990112751409566,1.0,0.0,0.0
437,72.62170281329131,18.9941971690505,1.0,0.0,0.0
438,72.62038094322052,18.9968991169949,1.0,0.0,0.0
439,72.60335448153731,18.97582085497326,1.0,0.0,0.0
440,72.60665001318853,18.969038842091642,1.0,0.0,0.0
441,72.62548117509547,18.982437469700834,1.0,0.0,0.0
442,72.60947910273613,18.99289229100227,1.0,0.0,0.0
443,72.61734044281927,18.992238002109687,1.0,0.0,0.0
444,72.63054200348533,18.962108943340116,1.0,0.0,0.0
445,72.65520856499742,18.992386690619433,1.0,0.0,0.0
446,72.61218972360172,18.98411914395683,1.0,0.0,0.0
447,72.6109920251718,19.00632619415987,1.0,0.0,0.0
448,72.60841297275559,18.980299045096146,1.0,0.0,0.0
449,72.62734015172623,18.966736317616053,1.0,0.0,0.0
450,72.62583987514559,18.9532604451488,1.0,0.0,0.0
451,72.60643670013211,18.961257903664222,1.0,0.0,0.0
452,72.61465360214946,18.98203676070457,1.0,0.0,0.0
453,72.6082663463663,18.97447333966328,1.0,0.0,0.0
454,72.60886420397973,18.96217466806371,1.0,0.0,0.0
455,72.61413092649494,18.957010277490603,1.0,0.0,0.0
456,72.58282881394503,18.97209171578777,1.0,0.0,0.0
457,72.62759804601157,18.97192966984109,1.0,0.0,0.0
458,72.56192752655775,18.97480314124255,1.0,0.0,0.0
459,72.62596035593795,18.963654891776663,1.0,0.0,0.0
460,72.62807641261763,18.970749705386826,1.0,0.0,0.0
461,72.62791642854002,18.953676868306804,1.0,0.0,0.0
462,72.62881016161349,18.95717041494716,1.0,0.0,0.0
463,72.5958074828831,18.974615905448257,1.0,0.0,0.0
464,72.64864064000962,19.005884749022375,1.0,0.0,0.0
